orgcode,orgdesc,storescode,storesname
cqpszx,重庆区,790124,重庆市渝北区天骄俊园店
cqpszx,重庆区,790125,重庆市渝北区巴山夜雨店
cqpszx,重庆区,790126,重庆市江北区东方明珠店
cqpszx,重庆区,790127,重庆市江北区同创国际店
cqpszx,重庆区,790128,重庆市渝北区锦上华庭店
cqpszx,重庆区,790129,重庆市江北区金科花园店
cqpszx,重庆区,790130,重庆市江北区洋河路店
cqpszx,重庆区,790131,重庆市江北区金科十年城2店
cqpszx,重庆区,790132,重庆市江北区洋河二村店
cqpszx,重庆区,790133,重庆市江北区金砂水岸店
cqpszx,重庆区,790134,重庆市江北区观府国际店
cqpszx,重庆区,790135,重庆市九龙坡区金茂珑悦店
cqpszx,重庆区,790136,重庆市渝北区金龙路店
cqpszx,重庆区,790137,重庆市渝北区民心佳园店
cqpszx,重庆区,790138,重庆市渝北区两江时光店
cqpszx,重庆区,790139,重庆市渝北区鸳鸯北路店
cqpszx,重庆区,790140,重庆市渝北区逸静丰豪店
cqpszx,重庆区,790141,重庆市渝北区鲁能星城4店
cqpszx,重庆区,790142,重庆市渝北区鲁能星城5店
cqpszx,重庆区,790143,重庆市渝北区香山花园店
cqpszx,重庆区,790144,重庆市渝北区幸福里店
cqpszx,重庆区,790145,重庆市渝北区天湖美镇店
cqpszx,重庆区,790146,重庆市渝北区高岩路店
cqpszx,重庆区,790147,重庆市大渡口区中房店
cqpszx,重庆区,790148,重庆市渝北区万科城店
cqpszx,重庆区,790149,重庆市两江新区融科金湖湾店
cqpszx,重庆区,790150,重庆市江北区融景城店
cqpszx,重庆区,790151,重庆市渝北区港城国际店
cqpszx,重庆区,790152,重庆市潼南区隆鑫中央大街店
cqpszx,重庆区,790153,重庆市九龙坡区骏逸新视界店
cqpszx,重庆区,790154,重庆市九龙坡区盘金路店
ncpszx,南昌区,800001,鲜果吧客南昌红谷滩区万达茂店
ncpszx,南昌区,800002,鲜果吧客南昌红谷新区红谷凯旋店
szpszx,深圳区,801001,鲜果吧客深圳福田区京基滨河时代店
gzpszx,广州区,802001,鲜果吧客广州海珠区广东财经大学店
hfpszx,合肥区,803001,合肥市庐阳区橡树湾店
hfpszx,合肥区,803002,合肥市庐阳区元一滨水城店
hfpszx,合肥区,803003,合肥市庐阳区荷塘月色店
hfpszx,合肥区,803004,合肥市蜀山区大溪地悦溪公馆店
hfpszx,合肥区,803005,合肥市蜀山区家家景园店
hfpszx,合肥区,803006,合肥市庐阳区汇银广场店
hfpszx,合肥区,803007,合肥市瑶海区惠园大厦店
hfpszx,合肥区,803008,合肥市庐阳区君尚金谷园店
hfpszx,合肥区,803009,合肥市瑶海区阳光汇景店
hfpszx,合肥区,803010,合肥市瑶海区家天下生活广场店
hfpszx,合肥区,803011,合肥市庐阳区云滨花园店
hfpszx,合肥区,803012,合肥市庐阳区南国花园店
hfpszx,合肥区,803013,合肥市庐阳区中铁国际城桂园店
hfpszx,合肥区,803014,合肥市瑶海区恒大中央广场店
hfpszx,合肥区,803015,合肥市瑶海区元一名城嘉山路店
hfpszx,合肥区,803016,合肥市蜀山区华府骏苑菜场店
hfpszx,合肥区,803017,合肥市瑶海区家天下怡园店
hfpszx,合肥区,803018,合肥市蜀山区大溪地天润轩店
hfpszx,合肥区,803019,合肥市庐阳区大富绿洲店
hfpszx,合肥区,803020,合肥市庐阳区中铁国际城德园店
hfpszx,合肥区,803021,合肥市瑶海区中兴西湖花园店
hfpszx,合肥区,803022,合肥市庐阳区中铁国际城品园店
hfpszx,合肥区,803023,合肥市庐阳区祥源广场店
hfpszx,合肥区,803024,合肥市庐阳区市一医院店
hfpszx,合肥区,803025,合肥市庐阳区四季华庭店
hfpszx,合肥区,803026,合肥市蜀山区华府骏苑店
hfpszx,合肥区,803027,合肥市蜀山区领势公馆店
hfpszx,合肥区,803028,合肥市瑶海区临泉花苑店
hfpszx,合肥区,803029,合肥市新站区东湖山庄店
hfpszx,合肥区,803030,合肥市庐阳区上城国际玫瑰苑店
hfpszx,合肥区,803031,合肥市瑶海区汽车站店
hfpszx,合肥区,803032,合肥市蜀山区港汇广场店
hfpszx,合肥区,803033,合肥市瑶海区香格里拉花园店
hfpszx,合肥区,803034,合肥市蜀山区凤凰城燕园店
hfpszx,合肥区,803035,合肥市政务区天香苑店
hfpszx,合肥区,803036,合肥市瑶海区芳邻家园店
hfpszx,合肥区,803037,合肥市瑶海区和平盛世店
hfpszx,合肥区,803038,合肥市庐阳区都市清华店
hfpszx,合肥区,803039,合肥市庐阳区金域蓝湾店
hfpszx,合肥区,803040,合肥市蜀山区信旺华府骏苑洪岗路店
hfpszx,合肥区,803041,合肥市蜀山区大溪地御倾城店
hfpszx,合肥区,803042,合肥市包河区科大花园店
hfpszx,合肥区,803043,合肥市经济开区发区文锦新城店
hfpszx,合肥区,803044,合肥市蜀山区汉嘉都市森林店
hfpszx,合肥区,803045,合肥市蜀山区融侨天骏店
hfpszx,合肥区,803046,合肥市经开区一里洋房店
hfpszx,合肥区,803047,合肥市经开区翠微苑店
hfpszx,合肥区,803048,合肥市蜀山区华邦光明世家店
hfpszx,合肥区,803049,合肥市经开区禹州华侨城枫园店
hfpszx,合肥区,803050,合肥市经开区港澳花园店
hfpszx,合肥区,803051,合肥市经开区禹州华侨城柳园店
hfpszx,合肥区,803052,合肥市蜀山区恒润花园店
hfpszx,合肥区,803053,合肥市蜀山区新华学府春天店
hfpszx,合肥区,803054,合肥市滨湖区保利拉菲公馆店
hfpszx,合肥区,803055,合肥市高新区祥源城店
hfpszx,合肥区,803056,合肥市包河区世纪阳光花园店
hfpszx,合肥区,803057,合肥市包河区滨湖春天店 
hfpszx,合肥区,803058,合肥市瑶海区保利东郡仪园店
hfpszx,合肥区,803059,合肥市包河区春晖园店
hfpszx,合肥区,803060,合肥市包河区金地国际城店
hfpszx,合肥区,803061,合肥市政务区琥珀五环城店
hfpszx,合肥区,803062,合肥市庐阳区文一名门湖畔店
hfpszx,合肥区,803063,合肥市包河区智慧公馆店
hfpszx,合肥区,803064,合肥市滨湖区万达揽湖苑丙铺路店
hfpszx,合肥区,803065,合肥市蜀山区博威香山丽舍店
hfpszx,合肥区,803066,合肥市包河区望湖城紫桂苑店
hfpszx,合肥区,803067,合肥市经开区滨湖前城店
hfpszx,合肥区,803068,合肥市庐阳区橡树湾凤台路店
hfpszx,合肥区,803069,合肥市蜀山区红皖家园店
hfpszx,合肥区,803070,合肥市包河区东方蓝海店
hfpszx,合肥区,803071,合肥市政务区郁金苑店
hfpszx,合肥区,803072,合肥市包河区和昌都汇华府店
hfpszx,合肥区,803073,合肥市包河区地矿家园店
hfpszx,合肥区,803074,合肥市庐阳区瑞地祥和府店
hfpszx,合肥区,803075,合肥市滨湖区中海湖滨公馆店
hfpszx,合肥区,803076,合肥市政务区海岸花园店 
hfpszx,合肥区,803077,合肥市庐阳区万科城市之光店
hfpszx,合肥区,803078,合肥市政务区天珑店
hfpszx,合肥区,803079,合肥市经开区御景前城店
hfpszx,合肥区,803080,合肥市瑶海区保利东郡律园店
hfpszx,合肥区,803081,合肥市滨湖区万达星辰店
hfpszx,合肥区,803082,芜湖市鸠江区万科城店
hfpszx,合肥区,803083,芜湖镜湖区市伊顿公馆店
hfpszx,合肥区,803084,芜湖市弋江区金域蓝湾店
hfpszx,合肥区,803085,芜湖市鸠江区东方红郡店
hfpszx,合肥区,803086,芜湖市弋江区中央城店
hfpszx,合肥区,803087,合肥市经开区绿城玫瑰园店
hfpszx,合肥区,803088,合肥市政务区保利香槟国际店
hfpszx,合肥区,803089,合肥市包河区滨湖假日翰林园店
hfpszx,合肥区,803090,合肥市滨湖区书香门第店
hfpszx,合肥区,803091,芜湖市镜湖区融汇锦江店
hfpszx,合肥区,803092,芜湖市镜湖区圣地雅歌店
hfpszx,合肥区,803093,芜湖市鸠江区伟星城店
hfpszx,合肥区,803094,合肥市蜀山区安居苑店
hfpszx,合肥区,803095,合肥市政务区天鹅湖万达店
hfpszx,合肥区,803096,合肥市经开区百乐门店
hfpszx,合肥区,803097,芜湖市镜湖区万达广场店
hfpszx,合肥区,803098,芜湖市镜湖区翠铂湾店
hfpszx,合肥区,803099,合肥市滨湖区万科城店
hfpszx,合肥区,803100,合肥市滨湖区保利五月花湖南路店
hfpszx,合肥区,803101,合肥市经开区铜冠花园店
hfpszx,合肥区,803102,芜湖市鸠江区伟星幸福里店
hfpszx,合肥区,803103,合肥市滨湖区万象公馆店
hfpszx,合肥区,803104,合肥市包河区太湖路店
hfpszx,合肥区,803105,合肥市高新区海亮九玺店
qdpszx,青岛区,810033,青岛市市北区联城海岸店(停用)
qdpszx,青岛区,811001,青岛市市南区闽江苑店
qdpszx,青岛区,811002,青岛市市南区新贵都二期店
qdpszx,青岛区,811003,青岛市市南区漳州二路店
qdpszx,青岛区,811004,青岛市市北区延吉路店
qdpszx,青岛区,811005,青岛市市北区普吉新区店
qdpszx,青岛区,811006,青岛市市北区晓港名城店
qdpszx,青岛区,811007,青岛市李沧区万达广场店
qdpszx,青岛区,811008,青岛市李沧区伟东幸福之城二期店
qdpszx,青岛区,811009,青岛市李沧区中海国际一里城店
qdpszx,青岛区,811010,青岛市市南区宁夏路广电大厦店
qdpszx,青岛区,811011,青岛市市北区台柳路凯德广场店
qdpszx,青岛区,811012,青岛市市南区麦凯乐店
qdpszx,青岛区,811013,青岛市市北区晓港名城五期店
qdpszx,青岛区,811014,青岛市市北区万科东第店
qdpszx,青岛区,811015,青岛市市北区威海路步行街二期店
qdpszx,青岛区,811016,青岛市青大附医黄岛院区店
qdpszx,青岛区,811017,青岛市李沧区湖山美地店
qdpszx,青岛区,811018,青岛市市北区保利百合花园店
qdpszx,青岛区,811019,青岛市黄岛区金沙滩一号店
qdpszx,青岛区,811020,青岛市市北区紫云台店
qdpszx,青岛区,811021,青岛市市北区百脑汇店
qdpszx,青岛区,811022,青岛市李沧区海怡新城锦绣苑店
qdpszx,青岛区,811023,青岛市城阳区马家台店
qdpszx,青岛区,811024,青岛市崂山区大拇指广场店
qdpszx,青岛区,811025,青岛市崂山区银盛泰店
qdpszx,青岛区,811026,青岛市市北区凯景广场店
qdpszx,青岛区,811027,青岛市崂山区青大附医崂山院区店
qdpszx,青岛区,811028,青岛市李沧区保利中央公园店
qdpszx,青岛区,811029,青岛市市北区繁华里店
qdpszx,青岛区,811030,青岛市城阳区万科城市花园店
qdpszx,青岛区,811031,青岛市市北区浮山后二小区店
qdpszx,青岛区,811032,青岛市城阳区时光里店
qdpszx,青岛区,811033,青岛市市北区联城海岸店
qdpszx,青岛区,811034,青岛市李沧区中南世纪城店
qdpszx,青岛区,811035,青岛市城阳区天泰城店
qdpszx,青岛区,811036,青岛市李沧区春和景明店
kmpszx,昆明区,821001,昆明市五华区美璟欣城店
kmpszx,昆明区,821002,昆明市盘龙区滨江俊园店
kmpszx,昆明区,821003,昆明市西山区水岸艺城店
kmpszx,昆明区,821004,昆明市官渡区海伦国际店
kmpszx,昆明区,821005,昆明市西山区华都花园店
kmpszx,昆明区,821006,昆明市官渡区世纪城茗春苑店
kmpszx,昆明区,821007,昆明市五华区和谐广场店
kmpszx,昆明区,821008,昆明市高新区鼎易天城店
kmpszx,昆明区,821009,昆明市西山区佳湖花园店
kmpszx,昆明区,821010,昆明市西山区理想红树湾店
kmpszx,昆明区,821011,昆明市高新区经典双城店
kmpszx,昆明区,821012,昆明市盘龙区金色交响家园店
kmpszx,昆明区,821013,昆明市盘龙区万宏国际店
kmpszx,昆明区,821014,昆明市盘龙区北泰花园
kmpszx,昆明区,821015,昆明市五华区书香门第店
kmpszx,昆明区,821016,昆明市西山区光辉城市店
kmpszx,昆明区,821017,昆明市西山区盛高大城店
kmpszx,昆明区,821018,昆明市盘龙区金色俊园店
kmpszx,昆明区,821019,昆明市盘龙区丽水雅苑店
kmpszx,昆明区,821020,昆明市盘龙区瑞鼎城店
kmpszx,昆明区,821021,昆明市盘龙区云南印象店
kmpszx,昆明区,821022,昆明市五华区远洋风景店
kmpszx,昆明区,821023,昆明市官渡区星辰园店
kmpszx,昆明区,821024,昆明市盘龙区锦悦四季店
kmpszx,昆明区,821025,昆明市盘龙区鑫安花园店
kmpszx,昆明区,821026,昆明市盘龙区云南印象2店
kmpszx,昆明区,821027,昆明市盘龙区金禧园店
kmpszx,昆明区,821028,昆明市官渡区子君欣景店
kmpszx,昆明区,821029,昆明市盘龙区溪畔丽景店
kmpszx,昆明区,821030,昆明市五华区朗悦湾店
kmpszx,昆明区,821031,昆明市高新区春城慧谷店
kmpszx,昆明区,821032,昆明市五华区天骄北麓店
kmpszx,昆明区,821033,昆明市官渡区春城时光花园店
kmpszx,昆明区,821034,昆明市五华区创意英国店
kmpszx,昆明区,821035,昆明市官渡区万科魅力之城店
kmpszx,昆明区,821036,昆明市官渡区银海畅园店
kmpszx,昆明区,821037,昆明市官渡区世纪城2店
kmpszx,昆明区,821038,昆明市五华区春城慧谷2店
kmpszx,昆明区,821039,昆明市盘龙区江东商业街店
kmpszx,昆明区,821040,昆明市官渡区官城路店
kmpszx,昆明区,821041,昆明市盘龙区天怡峰景店
kmpszx,昆明区,821042,昆明市五华区普惠园店
kmpszx,昆明区,821999,昆明市南博会专用
typszx,太原区,831001,太原市小店区体育路坞城世纪店
typszx,太原区,831002,太原市迎泽区双塔街郦苑店
typszx,太原区,831003,太原市杏花岭区万达天玺店
typszx,太原区,831004,太原市晋源区绿地店
typszx,太原区,831005,太原市小店区恒大绿洲店
typszx,太原区,831006,太原市杏花岭区富力城店
typszx,太原区,831007,太原市万柏林区万科蓝山店
typszx,太原区,831008,太原市小店区天美店
typszx,太原区,831009,太原市小店区北美N1南门店
typszx,太原区,831010,太原市晋源区绿地2号店
typszx,太原区,831011,太原市小店区恒大绿洲南门店
typszx,太原区,831012,太原市万柏林区千峰南路西岸店
typszx,太原区,831013,太原市小店区体育西路店
typszx,太原区,831014,太原晋源区格林花园店
typszx,太原区,831015,太原市小店区体育路锦绣苑店
typszx,太原区,831016,太原迎泽区中正天街店
typszx,太原区,831017,太原万柏林区丽华苑店
typszx,太原区,831018,太原晋源区兰亭御湖城店
typszx,太原区,831019,太原迎泽区万科紫台店
typszx,太原区,831020,太原万柏林区和平北路嘉怡店
typszx,太原区,831021,太原万柏林区智诚御河店
typszx,太原区,831022,太原杏花岭区上马街店
typszx,太原区,831023,太原万柏林区奥林匹克店
typszx,太原区,831024,太原万柏林区西华苑店
typszx,太原区,831025,太原小店区华宇绿洲店
typszx,太原区,831026,太原小店区万科城店
typszx,太原区,831027,太原小店区许东路店
typszx,太原区,831028,太原小店区首开店
typszx,太原区,831029,太原小店区星河湾店
typszx,太原区,831030,太原迎泽区小南关店
typszx,太原区,831031,太原万柏林区华峪东区店
typszx,太原区,831032,太原小店区恒大华府店
typszx,太原区,831033,太原小店区亲贤北街店
typszx,太原区,831034,太原小店区文锦世家店
typszx,太原区,831035,太原万柏林区南屯苑店
typszx,太原区,831036,太原小店区恒大绿洲东区店
typszx,太原区,831037,太原迎泽区水西关街康隆店
typszx,太原区,831038,太原杏花岭区富安北路店
typszx,太原区,831039,太原迎泽区山大一院店
typszx,太原区,831040,太原迎泽区青年路湖滨店
typszx,太原区,831041,太原迎泽区桃园南路康乐街店
typszx,太原区,831042,太原小店区晋阳紫城店
typszx,太原区,831043,太原市小店区平阳南路保利香槟国际店
typszx,太原区,831044,大原万柏林区万科蓝山1958店
typszx,太原区,831045,太原市万柏林区文兴苑店
typszx,太原区,831046,太原市万柏林区西线街万科店
typszx,太原区,831047,太原市迎泽区并州东街中银欧尚店
typszx,太原区,831048,太原市迎泽区264医院店
typszx,太原区,831049,太原市小店区小马花园店
typszx,太原区,831050,太原市杏花岭区富力启栖谷店
typszx,太原区,831051,太原市小店区康宁西街店
typszx,太原区,831052,太原市小店区育翠苑店
